company_id,company_name,first_owner,second_owner,new_first_owner,new_second_owner
1794,Patuelli y CIA LTDA,2,2,2,2
2215,BBR,2,2,2,2
2224,Will Bloom,10,10,10,10
2226,Adhorada,8,8,8,8
1119,Limonada,1,1,1,1
2223,Comercial Edgar Soler E.I.R.L,9,9,9,9
2230,Vaten Brand SpA,11,11,14,14
3217,Lucky Diamonds SpA,9,9,9,9
2972,TSA,1,1,14,14
2033,COMERCIAL SAN DIEGO SPA,9,9,9,9
4353,Dirt Brothers,2,2,2,2
1321,Below apparel,1,8,14,8
2235,Taylor Automatización S.A.,1,1,14,14
3650,Dispar Ltda.,13,13,14,14
2239,PijamasZ,10,10,10,10
3641,Anticipa,13,13,14,14
2242,Rossina Shoes,8,8,8,8
2253,Cada cosa en su lugar,7,7,7,7
1558,PUROYCLARO,2,2,2,2
2251,pato el pez store,9,9,9,9
2237,VAPING STORE,8,8,8,8
3033,The Chemist Look,7,7,7,7
2240,Portable,1,1,14,14
1845,Biowell Spa,2,2,2,2
2241,DELPA SERVICIOS LOGISTICOS LTDA,9,9,9,9
2238,Loraine Holmes,1,1,14,14
2252,Vape Chile,1,1,14,14
2248,Ilovy Tech y Accessories SpA,1,1,14,14
2245,Amanda Moda,8,8,8,8
2257,PruebaJTmayo,1,1,14,14
2234,Que Guau Bag,9,9,9,9
3148,RaicesSunglasses,13,13,14,14
3139,Decoración Dameundo,13,13,14,14
1659,Dimerc,7,1,7,14
2249,Marca2,9,9,9,9
1425,Only Joke,8,8,8,8
1218,Easyways,2,2,2,2
3089,Santiago Pet Store SPA,10,10,10,10
2254,Kushbreak Growshop,1,1,14,14
2247,MFexerscience SpA,9,9,9,9
4366,AP Import SpA,6,6,6,6
696,MeatMe,3,10,14,10
3408,Petittom Chile,13,13,14,14
1439,GREEN MARKET SPA,2,2,2,2
2270,GSP-CHILE,6,6,6,6
2276,AIP Chile SpA,1,1,14,14
2076,MonkeyColor,10,10,10,10
2265,Regalos Sergio Pereira EIRL,1,1,14,14
4606,Verona Home & Décor,13,13,14,14
2268,MagicWoods,1,1,14,14
2274,Sociedad Herbolaria Orion Ltda,1,1,14,14
2272,Colorshop,9,9,9,9
2258,Micra Accesorios Spa,10,10,10,10
2273,Volken,1,1,14,14
2246,Body Optimizer,8,8,8,8
2264,Santa Olivia Inversiones SpA,1,1,14,14
2266,World Libros,1,1,14,14
1225,Bazar ED,2,2,2,2
3437,Preunic Puente Santiago Centro,13,13,14,14
2267,Comercial Caribe Limitada,1,7,14,7
3037,Asesorías e Inv. Santa Victoria,13,13,14,14
2275,Diffon,7,7,7,7
2269,Nina Kids,9,9,9,9
1048,Vamos a Jugar,1,1,14,14
3564,Ovnix,13,13,14,14
3580,Lonnie,13,13,14,14
3570,Shop The Label,6,6,6,6
3649,Quadstore,13,13,14,14
2271,Makeplace,8,8,8,8
2302,Falcone,8,8,8,8
2292,Coffee Barx,1,1,14,14
2295,Mega Cloud ,1,1,14,14
1193,Brava Estampa,1,2,14,2
2283,CPlaymats,9,9,9,9
2282,Irresistible Zapatera ,10,10,10,10
2288,Bellies & Babies,8,8,8,8
2281,Sebastian,1,1,14,14
2278,Brainstorm Mk,1,1,14,14
2280,Creoideas Spa,1,1,14,14
2284,Beautygyg,1,1,14,14
2291,1Libra Clo,10,10,10,10
2289,Dispolab Farmaceutica SA,10,10,10,10
2285,Biotech ,10,10,10,10
3869,ONECATERING,13,13,14,14
2301,Gennesis,1,1,14,14
2296,EssentialStore,1,1,14,14
2290,Weide ,7,7,7,7
3036,hagen chile spa,9,9,9,9
2286,Space Store,10,10,10,10
2298,Modista,9,9,9,9
3088,Control Cuatro Chile S.A.,10,10,10,10
3473,FlpSystem,13,13,14,14
3879,Central Café,13,13,14,14
3535,eCommerce Ki Teknology,13,13,14,14
3536,Rocket Ad,13,13,14,14
3017,TmkSport,8,8,8,8
647,Castor Watches,6,6,6,6
3109,Staging Pascualina,13,13,14,14
2307,Cáscara Foods,1,1,14,14
3894,Bioaltus,13,13,14,14
1619,Francisca Sanzana Juguetes Didácticos E.I.R.L,10,10,10,10
1903,UpGrade Brands,10,10,10,10
2308,Comercial Altura Sur S.A.,8,8,8,8
1720,Crack SpA,7,7,7,7
2304,Peques Topis,1,1,14,14
1518,Eclipse,10,10,10,10
2303,EcoNappy Chile ,1,1,14,14
2310,Perfumeria pimienta rosa,1,1,14,14
2312,Mantel largo,1,1,14,14
2311,Sociedad Herbolaria Orion,1,1,14,14
3102,DELASAVIA CULINARY COSMETICS,10,10,10,10
1395,Bendita,6,6,6,6
1448,Pique y Compañia SpA,10,10,10,10
2309,MAKEZU,9,9,9,9
959,Protea SpA,10,10,10,10
3038,Dúo Soluciones Creativas Spa,13,13,14,14
1995,TESSA,6,6,6,6
1868,Recetario Magistral Salcobrand,9,9,9,9
1989,FotoSprint Chile - Fotolibros,6,6,6,6
3494,Oui Petit Chile,9,9,9,9
1532,IMPORTADORA Y EXPORTADORA LODORO SpA,6,6,6,6
3537,Reina Madre,13,13,14,14
3565,TEST22ABR,13,13,14,14
2222,ZP Ventures,11,11,14,14
2228,World Trade Center Santiago,8,8,8,8
2052,JHV UNIVERSAL LTDA,8,8,8,8
1526,Imp y Com Don Valerio SPA,4,4,14,14
3218,Makos.cl,9,9,9,9
2321,Magicsur SpA,10,10,10,10
2319,Pauchamama Store,1,1,14,14
2315,testdendacl,1,1,14,14
2318,Loginsa Test,1,1,14,14
2317,Shopeados,1,1,14,14
2322,Body Fitness Nutrition,1,1,14,14
2323,RyR Linen,11,11,14,14
1451,Spa One & Only,10,10,10,10
1419,Bebé de Mamá,9,9,9,9
1457,Importadora Copiapo SpA,10,10,10,10
1523,Bioption,9,9,9,9
1187,Uma Baby,3,8,14,8
3176,PCCOM,10,10,10,10
1734,Chamaca,3,13,14,14
1924,Fractal3d,9,9,9,9
1928,The Socks Closet,10,10,10,10
1997,Galena SpA,9,9,9,9
1690,wood and music,8,8,8,8
3538,Wisteria,13,13,14,14
3780,Comercial Pichara SpA,10,10,10,10
4676,Imp. y Com. Verde e Amarelo EIRL,13,13,14,14
4688,Techno Dreams,13,13,14,14
826,Dermatech Laboratories,8,8,8,8
2343,Suffolk,7,7,7,7
1480,SlapStore,8,8,8,8
1793,KM Beauty SpA,8,8,8,8
2327,Millam Accesorios,7,7,7,7
3354,108,13,13,14,14
2332,Maika  Snacks,7,7,7,7
2338,ARNI.CL,1,1,14,14
2341,Casa Costa Online,9,9,9,9
275,PROGLOBAL,1,6,14,6
2331,matias corp,1,1,14,14
2335,unfer,1,1,14,14
2336,Importadora Andesland Limitada,8,8,8,8
2344,AconcaguaWines,1,1,14,14
2347,Biciusados,1,1,14,14
1529,sxx,4,4,14,14
2346,Automatizate ,9,9,9,9
2316,Alois SpA,8,8,8,8
2320,SIOUX,8,8,8,8
2334,La Pijameria ,8,8,8,8
1191,Wild Foods,7,7,7,7
2337,Glidewell Chile Spa,10,10,10,10
1765,Nude Face,10,10,10,10
3041,Bluestone,7,7,7,7
3091,Oskufood,13,13,14,14
3671,SISE Vende,13,13,14,14
3043,Tavros,13,13,14,14
1724,TSCOM SPA,10,10,10,10
2377,Chile Sport Distribution,7,7,7,7
3042,fjdksla,13,13,14,14
3277,Gino Rodinis,2,2,2,2
2378,Miaguitta,10,10,10,10
2364,Yerqui Original,8,8,8,8
2376,Dellanatura,7,7,7,7
2340,MTN-CHILE,10,10,10,10
2359,PUNTOSENIOR/PUNTOPAÑAL,9,9,9,9
2371,Donoso y Asociados,1,1,14,14
2354,La Mixería,1,1,14,14
2353,Biciusados SPA,6,6,6,6
2360,Globe 360,1,1,14,14
2361,NOA,1,1,14,14
2362,FERROCONSTRU,1,1,14,14
3353,ARMARIUM,2,2,2,2
2369,Asesoría Creativa SpA,1,1,14,14
2370,SOCKIT.CL,9,9,9,9
2372,dietafitness.cl,1,1,14,14
2380,Nice Home,1,1,14,14
1659,Dimerc,7,1,7,14
2358,RIPO SPA,6,6,6,6
4024,Albornoz y Lama SPa,9,9,9,9
1338,Angela Hincapie,1,10,14,10
2356,Kios Club,9,9,9,9
2357,Maria Rita SpA,7,7,7,7
1459,De Nenes y Guaguas,4,4,14,14
3432,Umatu,14,14,14,14
705,Women Talk,2,1,2,14
2363,Rock & Road Cycling SpA,6,6,6,6
2382,Calzados Victoria,10,10,10,10
2389,Rehecho,1,1,14,14
2390,Constanza Mvp Viña,1,1,14,14
2392,Rosariomvpvina,1,1,14,14
1659,Dimerc,7,1,7,14
2387,Adtecum,1,1,14,14
2384,Constanza ,1,1,14,14
1659,Dimerc,7,1,7,14
2393,Biostream,1,1,14,14
1659,Dimerc,7,1,7,14
2395,Todobags,1,1,14,14
1659,Dimerc,7,1,7,14
1659,Dimerc,7,1,7,14
1659,Dimerc,7,1,7,14
1659,Dimerc,7,1,7,14
1659,Dimerc,7,1,7,14
1659,Dimerc,7,1,7,14
1659,Dimerc,7,1,7,14
1659,Dimerc,7,1,7,14
1659,Dimerc,7,1,7,14
1645,La Juana Growshop,7,7,7,7
2193,EDITORIAL AMANUTA,6,6,6,6
2388,Firk,1,1,14,14
2385,SHAVECLUB,8,8,8,8
4023,Rielsa,9,9,9,9
2416,Cruzados Credenciales,8,8,8,8
2351,Camont ltda,1,1,14,14
4356,Penélope App,10,10,10,10
2398,Lalibikinis.cl,1,1,14,14
1225,Bazar ED,2,2,2,2
2412,Malú Bebé y Maternal,1,1,14,14
1396,MMWEBS,1,1,14,14
2403,AQUABOHO,10,10,10,10
2407,GoWarm,9,9,9,9
3279,Goia,13,13,14,14
207,Daniel,3,9,14,9
2406,Comercial Dual,8,8,8,8
2405,FULLALARMS,10,10,10,10
3044,Luxottica of Chile,6,6,6,6
2414,Austral Center SpA,1,1,14,14
1050,La Pipa Flor,3,8,14,8
2402,Savia GrowShop,10,10,10,10
2417,Safaari store,10,10,10,10
2408,Val Suministros SPA,1,1,14,14
2394,Iron Bolsas,10,10,10,10
2413,Tecnoshop,8,8,8,8
2415,Asiafood,1,1,14,14
1659,Dimerc,7,1,7,14
2396,Kombi Kombucha ,6,6,6,6
3341,Corazón Hilacha,2,2,2,2
3348,DESCARO,9,9,9,9
3567,Sweetfran ,13,13,14,14
2411,Cuerpo y Naturaleza,10,10,10,10
2434,Secretos de Amor,8,8,8,8
2438,Almacen Fibra,6,6,6,6
3531,Las Tres Ovejas,14,14,14,14
2423,Caterina SPA,9,9,9,9
2424,B-AR,11,11,14,14
2432,felipe_test,1,1,14,14
2433,paula_test,1,1,14,14
2410,Pintoatupinta,1,1,14,14
2431,Daniel Moksha Spa,9,9,9,9
2435,hb api,1,1,14,14
2439,ctr,1,1,14,14
2429,COMERCIAL CONELECTRIC SPA,9,9,9,9
2420,O'NEILL Chile,7,7,7,7
2418,KUINS,8,8,8,8
2419,test account francisco falcón,1,1,14,14
2442,Importadora Industrial Molychile SpA,1,1,14,14
2428,Bangkok,9,9,9,9
3186,MisVitaminas.cl,9,9,9,9
2425,ale_test,1,1,14,14
2421,Gafas Eclipse,1,1,14,14
3045,Ceroseisocho Papelería,9,9,9,9
2440,VANELAN,9,9,9,9
2427,Ludus,1,6,14,6
2426,EIT,1,1,14,14
3786,Monja de Monja,13,13,14,14
3672,Casa del cuencopaz,13,13,14,14
2445,Molychile,10,10,10,10
3050,Kaiju Sekai,13,13,14,14
3049,Handcraftlive.com,10,10,10,10
2192,SQUATANDOATS,10,10,10,10
2456,Veterinaria Blanco,1,1,14,14
2447,Nube de papel,8,8,8,8
2455,estoykuku,9,9,9,9
2443,Comercial Caramba chile s.a.,7,7,7,7
2446,VESSI SpA,9,9,9,9
3046,Modulab,9,9,9,9
3051,Prueba Sanbe,13,13,14,14
2437,Madmass Ltda,1,1,14,14
3047,Importadora Eliot Kim Ltda ,10,10,10,10
2452,Colorido Chile,6,6,6,6
2448,Viveklin,1,1,14,14
2460,apuntate.net,1,1,14,14
2454,Aborigen,9,9,9,9
2451,El Coche,1,1,14,14
2453,Supletech,8,8,8,8
2461,Chilecompostable.cl,1,1,14,14
2459,Makareta Ltda,9,9,9,9
2422,Comercial MS Urbano Limitada,8,8,8,8
3340,Moenne Studio,8,8,8,8
3220,The Loop Kids Restore,9,9,9,9
2007,Comercial Tigo Limitada,6,6,6,6
3229,almarti,13,13,14,14
4125,Ecocitex SpA,9,9,9,9
3053,WEEDGLASS,8,8,8,8
3140,INTERSPORT CHILE LIMITADA,9,9,9,9
1973,Amantani Tienda,2,2,2,2
2491,Luxury Shoes Chile,6,6,6,6
3052,MELISSA,7,7,7,7
1077,Minc Spa,1,7,14,7
1659,Dimerc,7,1,7,14
2469,Richard de leca,10,10,10,10
1659,Dimerc,7,1,7,14
1659,Dimerc,7,1,7,14
4026,TEST19JUN,13,13,14,14
4689,Arcos,13,13,14,14
3462,Nudo Silvestre,13,13,14,14
3111,COMERCIAL HERKAPU LIMITADA,10,8,10,8
3141,ABI FOODS SPA,8,8,8,8
2464,VINPHONE,1,1,14,14
2465,Lab Monkey,1,1,14,14
3095,Pro Beauty,7,7,7,7
2467,RODA CORP,9,9,9,9
3092,ECROSS,13,13,14,14
1122,purolivo,7,7,7,7
1588,Comercial e importadora BBR SA Vitacura,2,2,2,2
1577,PROSA.,6,6,6,6
2764,AROMAKER,10,10,10,10
2466,Lolita Pocket,7,7,7,7
2843,Empapelate,9,9,9,9
3167,JUPIX CHILE,6,6,6,6
3614,StreetMachine,8,8,8,8
2474,DIGITEK.CL,2,2,2,2
2470,Pudu Technology Limitad,1,1,14,14
421,Atakama Outdoor Limitada,6,6,6,6
2471,Artelash,10,10,10,10
2271,Makeplace,8,8,8,8
2475,XLARGE,9,9,9,9
2476,BikeFactory.cl,9,9,9,9
2485,tetstTicketplus,1,7,14,7
1957,EsoQuiero.cl (deshabilitada),1,8,14,8
2074,privilege ,2,1,2,14
2473,imagem spa,9,9,9,9
2479,clubsibarita.cl,6,6,6,6
3227,Braganza,8,8,8,8
2481,Recetas para mi bebé ,1,1,14,14
892,DIVINA GRACIA JOYAS LTDA,3,9,14,9
2486,JOIA,1,1,14,14
2478,AEG Nutrición ,1,1,14,14
2482,TexSur,1,1,14,14
2483,Emporio-e,1,1,14,14
2484,Pentagon,10,10,10,10
2468,Gloss Crystal,1,1,14,14
2788,Budaspa,10,10,10,10
3188,HILANDERIA MAISA S.A.,9,9,9,9
3189,Grauly SpA,9,9,9,9
4027,TEST19JUN2,13,13,14,14
302,IMPORTADORA TOTAL SPIRITS SpA,3,2,14,2
1544,Black Smart PROMiXX,4,4,14,14
4028,Wam center Spa,13,13,14,14
3112,Almira,13,13,14,14
3283,OTTO BRANDS CO. SPA,13,13,14,14
1146,Design Technology Spa,2,1,2,14
4176,Piel y Manos ,13,13,14,14
3114,babarrua,13,13,14,14
4189,Fodor Spa,13,13,14,14
2492,Formasag,10,10,10,10
4192,ss,13,13,14,14
1161,Pascualina Store,2,1,2,14
2074,privilege ,2,1,2,14
2074,privilege ,2,1,2,14
3094,Polemic SA,9,9,9,9
2490,Devastation,8,8,8,8
3280,Homarket SpA,13,13,14,14
3117,Miel y Sabores,13,13,14,14
1751,BBbrand Archivada,2,2,2,2
2495,Constanza Soto Joyas ,1,1,14,14
2489,Cotacotani,1,1,14,14
2488,ZS MOTOR,10,10,10,10
3113,Larrea diseñadores,13,13,14,14
2496,Senderosdelelqui,1,1,14,14
3235,Agora SA,13,13,14,14
2449,SKYGROUP,10,10,10,10
3119,Dysis,13,13,14,14
3577,PREVIMED CHILE,13,13,14,14
3568,DYW LTDA.,13,13,14,14
3583,Arte Vegetal,13,13,14,14
1460,Logística Gourmet SpA,4,4,14,14
2500,Qwantec,10,10,10,10
2506,Dekko Chile,6,6,6,6
2498,datapro,1,1,14,14
1957,EsoQuiero.cl (deshabilitada),1,8,14,8
1659,Dimerc,7,1,7,14
1659,Dimerc,7,1,7,14
1659,Dimerc,7,1,7,14
1659,Dimerc,7,1,7,14
2504,Distribuición y logística Andina SPA,1,6,14,6
1659,Dimerc,7,1,7,14
2515,ONE BEAUTY SPA,2,2,2,2
1450,Marley Retail SpA,1,2,14,2
2503,Kumpa,1,1,14,14
2514,Pcbarato,9,9,9,9
3097,Importadora Salgado,13,13,14,14
2502,LookB SpA,8,8,8,8
2505,Tugadget,1,1,14,14
2513,Happy Paws,10,10,10,10
2508,veganomics,1,1,14,14
2509,DryHood,1,1,14,14
2512,Mundo Miel,10,10,10,10
3285,THOMAS SABO,13,13,14,14
2510,Tienda Limon,9,9,9,9
2511,Netquest,6,6,6,6
3118,ABUS,7,7,7,7
4029,Grafica GORILA,13,13,14,14
1659,Dimerc,7,1,7,14
1659,Dimerc,7,1,7,14
2569,PROVEEDORA DE ARTIVULOS MEDICOS Y DENTALES GAP FLOW LIMITADA,9,9,9,9
1659,Dimerc,7,1,7,14
2494,VivaDeco,8,8,8,8
1659,Dimerc,7,1,7,14
2501,Manteghee,1,1,14,14
428,Barraza Infante y Perales Soc. de Resp. Ltda.,1,1,14,14
1659,Dimerc,7,1,7,14
1659,Dimerc,7,1,7,14
1659,Dimerc,7,1,7,14
1659,Dimerc,7,1,7,14
1659,Dimerc,7,1,7,14
2520,the Chairs,6,6,6,6
1659,Dimerc,7,1,7,14
3791,Tupibox,7,7,7,7
2519,DEV PATAGONIA CHILE LTDA.,2,2,2,2
2525,Mundo Salud Ltda,8,8,8,8
2522,labcss,1,1,14,14
2523,Andes Company,9,9,9,9
2527,Zapata Valencia Cia Ltda,1,1,14,14
2526,Chocolates B&R,1,1,14,14
3023,OXS,10,10,10,10
2020,Tortuga Inversiones spa,1,1,14,14
2524,COMPRAWEB,6,6,6,6
2521,Comercial Rey,6,6,6,6
3545,RUCAHUE S.A.,13,13,14,14
1642,Sporthub,6,6,6,6
2532,testcomollegasteashipit,1,1,14,14
1166,Swimava Chile Spa,10,10,10,10
3674,Trawco ®,13,13,14,14
2530,Pritty Design,9,9,9,9
2533,Diseño y Arquitectura Paula Cortes EIRL,8,8,8,8
2537,Woma,1,1,14,14
2100,Vital Market,6,6,6,6
3788,Brauley Market ,13,13,14,14
3187,Estoyseguro.cl,10,10,10,10
2531,Rehace,8,8,8,8
1671,Ambar Deco,9,9,9,9
2536,Prueba_Required_Inputs,1,1,14,14
2535,Drava,6,6,6,6
2231,Fragantik Perfumes,1,6,14,6
201,Matcha Chile,1,8,14,8
2534,BK DESIGN,1,1,14,14
2383,Meraki Granel,1,1,14,14
1370,Daniela,9,9,9,9
321,Elite Perfumes,1,6,14,6
2529,Ko'oh,1,1,14,14
2229,Outlet de Perfumes,1,6,14,6
1557,Color Animal S.A.,2,2,2,2
1069,BIOFOODS,6,6,6,6
1590,Muvter,8,8,8,8
4690,Jugar y Crear,13,13,14,14
1847,Mi Beauty Box,9,9,9,9
2250,Benexia,10,10,10,10
2541,Comercial Nuevo Hogar SpA ,6,6,6,6
2544,equus milk,1,1,14,14
1366,Detogni,2,2,2,2
2539,test diego,1,1,14,14
2758,UnboxingTCG,8,8,8,8
2545,Gloria,1,1,14,14
1166,Swimava Chile Spa,10,10,10,10
2593,DAKING,9,9,9,9
2271,Makeplace,8,8,8,8
3058,Illanes Rojas SpA,9,9,9,9
2306,vitarain (prueba),1,1,14,14
2163,Por Goleada ,8,8,8,8
1166,Swimava Chile Spa,10,10,10,10
2540,Green Biofactory Spa,6,6,6,6
2324,DropshippingChile,9,9,9,9
2546,Petify,1,1,14,14
2517,EXPRESOELIQUIDS,10,10,10,10
2174,DISPOLAB FARMACEUTICA,9,9,9,9
1565,Asesorías Macarenna Andrea Rocco Orellana EIRL,8,8,8,8
768,Patricia Fuenzalida,1,8,14,8
2014,Herbolario,10,10,10,10
3057,Epic music,9,9,9,9
2015,Mara accesorios SPA,10,10,10,10
2547,Importadora y Exportadora LIFS LTDA,1,1,14,14
3673,mamás mateas,9,9,9,9
4691,cytrepuestos,13,13,14,14
4692,Monlams,13,13,14,14
2556,Olimpides,2,2,2,2
2605,Agencia Salmón SpA,9,9,9,9
327,Libélula Azul Limitada,1,2,14,2
2553,Toppik Chile,1,1,14,14
2555,comollegasteashipitFelipe,1,1,14,14
2550,Guapa,10,10,10,10
2548,Guillermo Bonilla,10,10,10,10
2210,Cook & Bake,8,8,8,8
99,Kosleeping,1,6,14,6
3624,Ars Natura,8,8,8,8
3059,prueba1,13,13,14,14
2552,Slamfy,1,1,14,14
2558,LOGISTICPLUS FOCUS,7,7,7,7
2554,Rhadula de la peau s.p.a,9,9,9,9
2549,Usuario Ana Fernandez,1,1,14,14
2551,Dagorret,10,10,10,10
1976,Prueba Giuseppe,1,1,14,14
2560,Catalisis SpA,1,1,14,14
1594,Bazar Solidario Fundacion Futuros para el Tenis,6,6,6,6
1149,Minicotton,7,7,7,7
1519,Naturally S.A,6,6,6,6
2557,COMERCIAL VINIMPORT S.A.,6,6,6,6
3350,Viene el Lobo,9,9,9,9
2559,Karen Sánchez Spa ,10,10,10,10
4693,Colgador de Eugenia,13,13,14,14
3676,Ecomaker Store,13,13,14,14
4129,ESPACIO REGENERA,13,13,14,14
2594,Sabores de San Esteban,10,10,10,10
2314,Café 2d6,1,7,14,7
4358,Xgramos,8,8,8,8
2561,Chile Vapo ,7,7,7,7
1818,Rulos.cl,10,10,10,10
2563,fsdfdsfdsf,1,1,14,14
2564,Cortinalia SPA,2,2,2,2
2567,SumaClientes,1,1,14,14
2566,Bosquetro,8,8,8,8
4363,Afel Ingenieria Spa,6,6,6,6
2573,Pasion x las brasas,10,10,10,10
4551,Vicalpack,13,13,14,14
2575,Deper,1,1,14,14
2577,Pablo-shippit,1,1,14,14
2568,Cactus Chile,1,1,14,14
132,La Sebastiana Zapatería,6,6,6,6
3191,Cosmethings,10,10,10,10
2565,Keto Club,1,1,14,14
2574,Ricardo Express,1,1,14,14
2576,Indah,1,1,14,14
2570,TEST JT,1,1,14,14
3132,Camillas Bioline,8,8,8,8
2595,DoubleColors,1,1,14,14
2487,Dronestore.cl,7,7,7,7
884,COMERCIAL Y REPRESENTACIONES A Y C GROUP LIMITADA,10,10,10,10
2571,VURPI,1,6,14,6
1922,Ponte mis Zapatos,6,6,6,6
3571,ARS,13,13,14,14
3677,Monadas Mascotas,13,13,14,14
2582,Uma Roots,9,9,9,9
3099,Emporium Nazionale Spa,8,8,8,8
2586,ed100ltda,1,1,14,14
2588,fiesta express,8,8,8,8
2591,The Revelaine,8,8,8,8
2589,Importadora Dentobal,2,2,2,2
2581,Sport Ootic,1,1,14,14
2294,Placare.com,8,8,8,8
2579,One nutrition,1,1,14,14
1790,La Nacional,8,8,8,8
2585,Abaco,9,9,9,9
2583,Rulos chile spa,10,10,10,10
1884,Micro Chile,7,7,7,7
2578,Fajas vihe,9,10,9,10
2480,DGRSHOP,1,1,14,14
1244,Greentag,9,9,9,9
4178,Mountain Equipment Ltd,13,13,14,14
1843,Entre Hermanos SpA,6,6,6,6
4360,Ricardo Rodriguez y Cia. Ltda,13,13,14,14
1842,Importadora y distribuidora mag spa,8,8,8,8
2592,Cáscara,9,9,9,9
3386,Ahimsa,6,6,6,6
282,MCI Electronics,7,7,7,7
3790,Comercial Panago,13,13,14,14
3829,Astarté y Venus,13,13,14,14
4361,itau,13,13,14,14
2600,Willow Leather,1,1,14,14
1659,Dimerc,7,1,7,14
2587,Simple old,1,1,14,14
2601,WTP Chile SPA,8,8,8,8
2598,Buale,10,10,10,10
2596,11:11 Creaciones,1,1,14,14
4030,sofia ,13,13,14,14
1659,Dimerc,7,1,7,14
2608,Mas Moda Chile,1,1,14,14
445,Tuaks,1,1,14,14
2604,Vendehoy SpA,9,9,9,9
2599,Distribuidora Santander,1,1,14,14
3678,Consolas Retro,13,13,14,14
2597,Ahora Mujeres Bazar,1,1,14,14
262,Ahí-tá!,9,9,9,9
113,Casa Sur & Co,3,8,14,8
3222,Paulina ,13,13,14,14
1659,Dimerc,7,1,7,14
2602,Rosenbrauns,10,10,10,10
2607,Distribuidora Colowall,1,1,14,14
1525,Kaya Unite,1,8,1,8
2088,Melissa Casacostanera,7,7,7,7
3147,Kingpet,10,10,10,10
1421,PCL,2,1,2,14
2603,Valle Mediterraneo,9,9,9,9
2051,Kiñewen Group Ltda,10,10,10,10
3150,ISA SOLER DECO,10,10,10,10
2621,Aelec SpA,1,1,14,14
2606,Himalayan Chile,9,9,9,9
2610,TopFashion Spa,8,8,8,8
2616,TecnoBest,1,1,14,14
2620,Alma Hecho a Mano,9,9,9,9
2614,Fashion's Pacific,9,9,9,9
1252,The Deco Journal,7,7,7,7
814,EntradaFan,2,2,2,2
2622,LORETO KLEIN,9,9,9,9
2613,Aritrans,1,1,14,14
1682,World Cafe,4,4,14,14
465,Innovate-k,6,6,6,6
2305,Ortotek,10,10,10,10
2609,Eshopex LLC,8,8,8,8
2611,Outlet del bebe,1,1,14,14
2623,Jercamfoods ,9,9,9,9
2409,LIBRY,7,7,7,7
2619,tomas test,1,1,14,14
2615,Unicus Joyas,7,7,7,7
2612,maneimport,10,10,10,10
2754,Equilibrio Urbano,1,1,14,14
2617,Prueba Zamiz,1,1,14,14
326,Pasarela,3,10,14,10
1839,Abastible clientes,2,2,2,2
3501,Crea 3D SpA,10,10,10,10
3679,the bike lab,13,13,14,14
2642,Hooky,1,1,14,14
2640,Sabores Del Caribe Chile SPA,8,8,8,8
2632,FOXFLOCK,9,9,9,9
2634,FitMarketChile,10,10,10,10
2637,TrailBike Shop,7,7,7,7
2444,BENDITO SECRETO,1,1,14,14
2633,Welbox,6,6,6,6
2629,Aldomartins Chile,9,9,9,9
2462,Cargo Parts,1,1,14,14
2641,Adelfos,1,1,14,14
2638,Bellavista Oveja Tomé,1,1,14,14
2626,COMPUTACION GRAFICA APLICADA Y CIA LTDA,9,9,9,9
2627,Comercial WYR Limitada,1,1,14,14
3223,TEST17MARZO,13,13,14,14
2635,Marsell.cl,8,8,8,8
2639,Testing123123,1,1,14,14
2625,Tienda Oferta,1,1,14,14
2643,Bellavista Oveja Tome,10,10,10,10
2628,GASEI,7,7,7,7
2631,En construccion,1,1,14,14
2636,TU PINTA,1,1,14,14
1187,Uma Baby,3,8,14,8
2755,Kinestore,8,8,8,8
3061,Charms addict ,13,13,14,14
3193,PAZ SpA,13,13,14,14
1036,Shipit Café,3,,14,14
3680,Fürkü,13,13,14,14
2650,Crossville,1,1,14,14
2647,algo,1,1,14,14
2659,Sociedad de Inversiones de Proyectos DIgitales SPA,1,1,14,14
3477,Mysneakers Customs,13,13,14,14
2644,Cohins,1,1,14,14
2652,POWER ENERGY LTDA.,8,8,8,8
3062,TestCoto,13,13,14,14
2648,Marca de Lujo,1,1,14,14
2507,TANDA,1,1,14,14
1659,Dimerc,7,1,7,14
2198,Seka Meat SpA,1,1,14,14
2654,Vision Chile,9,9,9,9
2159,Laboratorio Once Chile,10,10,10,10
2645,Healthy Trendy,1,1,14,14
2651,AVALON SPA,9,9,9,9
2660,Lafe Artesanías,1,1,14,14
2657,MULTISAFE ,1,1,14,14
1685,Importadora El Bosque spa,8,8,8,8
3463,AS98,10,10,10,10
2658,Onboarding Shipit,1,1,14,14
2661,500Startups,1,1,14,14
2656,Armonisencia,6,6,6,6
2649,Davis,6,6,6,6
3579,TESTEC123456,13,13,14,14
3582,FLECTRA CHILE SPA,13,13,14,14
2518,Tara Publicidad,8,8,8,8
2677,MariposasPurpuras,1,1,14,14
2663,AllegroHiFi,10,10,10,10
2673,Original Health,8,8,8,8
2667,CINEFILOS SPA,10,10,10,10
2665,GATO STORE,9,9,9,9
3682,Vivainteligente,13,13,14,14
3681,Global Organics Ltda,13,13,14,14
2676,Peepo,1,1,14,14
2664,Mele SPA,1,1,14,14
2653,Purederm,9,9,9,9
2668,Wargaming.cl,10,10,10,10
2675,Productos Gabo E.I.R.L.,1,1,14,14
